x1,x2,true_label
-2.855899040858956,0.16785555783243433,0
-3.58215003826598,1.0669708350705238,0
-2.2236161026741224,0.48083746612916517,0
-4.069503721735154,0.15268481160885788,0
-2.3130750731544016,1.0557555845471382,0
-1.9521522643172853,0.4606984834310356,0
-2.0035427630767666,-0.7455954739671913,0
-0.8858214491655958,1.0413808306940795,0
-1.7860267080303964,1.1962379661487117,0
-1.2452009452736985,0.12957459419890388,0
-3.6162609297192336,-0.37308058995377535,0
-2.0382123233092635,-0.3706307635124545,0
-2.095209881656313,0.8401759061829347,0
-1.6953754218862602,1.3021242215873996,0
-1.9031240352034038,0.63221125639102,0
-2.6802258355717705,1.8915405606768745,0
-2.10515834549506,-0.11419408069872194,0
-2.729438651978467,-0.6323853381430571,0
-1.9596508346388624,-0.7561092111573691,0
-1.4856243875719866,1.286650508964676,0
-3.165890072149676,0.22750439115892357,0
-2.2961956408723623,0.3816444763709845,0
-1.0300813659945007,0.8243828527897301,0
-2.507015504849195,1.3534061534097073,0
-2.1411649626217146,-0.708746857361872,0
-2.62520966286643,0.1101629603996232,0
-2.168563814653622,1.2011489177542714,0
-3.6807859550954722,0.5258686678186105,0
-1.7017257259072793,0.742467759641629,0
-3.1248045979960763,0.9054003779807681,0
-2.0408992821322194,0.6330973837119167,0
-1.1614934430394503,0.3566484131343587,0
-3.656384344146202,0.8857593491176434,0
-2.805278879651528,1.1255872240586675,0
-2.5615501744438776,-0.06148599657942588,0
-3.3535471569761084,1.2204315307970546,0
-3.0384679522573754,1.436750004560432,0
-0.6565638731406853,2.306192431716785,0
-2.462662498577812,0.28046326085930334,0
-1.853794184722923,-0.7133230976132166,0
-2.4499993522261527,0.8206608754292423,0
-3.5201354649755165,-0.550999413490247,0
-1.656975000189121,0.6138957608316136,0
-3.367646145975482,0.23051166489395836,0
-2.2531613125350436,1.069016494848455,0
-2.9308506755964863,1.0196717691406225,0
-1.8071646874664826,0.6623328758542931,0
-1.6483862965533325,-0.1611601231766172,0
-2.836810415683056,0.5036582344233861,0
-2.419056589429707,0.35968333236552974,0
-1.1902775053126617,0.9681441882624606,0
-1.928707026971869,0.20211601147804537,0
-2.514763148421934,0.8187200619986641,0
-4.105330625752227,-0.35049760865749346,0
-2.683536992469607,0.3261629774056479,0
-0.9217578342629129,1.4538941179450697,0
-3.443066185124733,1.9158113818838345,0
-2.4521636569828527,0.7742380025377975,0
-2.047548963254072,-0.1686275015236216,0
-3.70712400788688,0.36406981774362446,0
-2.816693291191866,-0.4335981766194368,0
-3.138118847216246,-1.0318318054206372,0
-3.774605736726142,1.4895715215439065,0
-1.4847330053532601,0.6679792826978884,0
-2.3987720540253394,0.15404549960192637,0
-1.257191050685534,1.323729715917177,0
-1.803403142278507,1.314790296510886,0
-2.3107770993400227,1.8745526962774446,0
-1.7428147164240888,0.7066476595450838,0
-2.718422229914844,-0.6337075172822582,0
-3.1602694027788116,1.152538041984855,0
-1.2528582946945772,1.4205866527927558,0
-2.9961547217678035,0.827725419023339,0
-1.0096272129183694,0.3496912868261277,0
-3.03445990824653,0.4106570082421232,0
-2.8304955893732706,0.5768482755638832,0
-2.028347683435075,0.9799462743503771,0
-2.480376725063618,-0.06749215911082929,0
-4.197233589773351,-0.16448315112744072,0
-1.76433450906827,1.4873895279471698,0
-1.9887910347339655,1.4545797511148155,0
-3.1493695765850074,-0.567228667958793,0
-3.4373571194749077,0.2556091511566756,0
-3.860327162116624,1.1983168431312508,0
-2.025886587293087,0.18144167122448807,0
-1.4767800982046995,0.4704416145316237,0
-2.5607608230918766,0.7392561993265205,0
-3.0263552365811335,0.8458655841121363,0
-3.0380675350605473,1.346843899668138,0
-3.270696805125704,2.230810427614951,0
-2.7004579777176847,-0.31938180853315656,0
-1.7996039418301506,1.3243434922237385,0
-2.5764027891270507,1.0321157521199145,0
-2.860450951796155,0.21813616307225103,0
-1.2580480093984725,0.038431536133583244,0
-2.445726177122309,1.228419377687949,0
-2.2229880700983444,-0.33958140751830146,0
-2.7813963613574733,0.6387314546248399,0
-1.8332163405602562,1.0368264976390424,0
-2.132841175903737,-0.20048189809446704,0
-2.995985682997383,0.648480841029199,0
-3.76779799625326,0.571505753955249,0
-1.0334318710513228,0.6454439236071804,0
-3.1074837616732114,0.5414369058372627,0
-4.319084226985006,2.501824937194011,0
-3.3787689735116553,0.8782813465844083,0
-3.516277059583709,0.400440782841766,0
-2.517667407148857,1.1049035413336186,0
-1.7822715761077559,0.7514275114141156,0
-2.132918150066743,0.7933011944211821,0
-3.7146970608526773,-1.7658106814637131,0
-2.4758269017636474,-0.7936071817954509,0
-2.509332686860655,1.377799385419224,0
-2.161472678811054,-0.16525358513019972,0
-2.1618326520287234,1.260420027969312,0
-1.98146098749949,0.9961078003678532,0
-2.3008118803612185,0.09440082108749381,0
-4.48273077434878,-0.2110373123323348,0
-0.9120767601463173,1.6326783300172616,0
-2.268299900067141,1.334857299805147,0
-1.8104697067029472,0.8330567687343394,0
-3.226987120828417,0.7531652812701595,0
-1.3973624290734044,0.9100554084857411,0
-1.874654781202501,0.3563775871007526,0
-4.090236650699291,-0.15422082189349862,0
-1.8022715037484098,1.6759670311564474,0
-4.609537819451493,0.033969402221488865,0
-1.0821825413791473,0.9833550592530955,0
-3.278927545264325,-0.5556020158048363,0
-3.1439168056828732,0.7305704693137255,0
-1.7206221829101471,0.9333835013208741,0
0.5214950791178494,1.5362053072802937,0
-1.8407438730379697,-0.10500031699345447,0
-3.3155682178509283,-1.1644561221379692,0
-2.1876990659426787,0.7990946305824213,0
-3.1572344547166757,-1.0712422724598287,0
-3.454615183897075,-0.08168159187944413,0
-1.8652852352144977,1.2672229966637283,0
-2.444935581018534,0.047019683144763846,0
-2.4172468783726377,0.23850334097985265,0
-2.8330667592995313,0.8314018667594059,0
-3.3474286537287936,-1.0280950097026136,0
-3.5354367800134088,-1.723846236621576,0
-2.589394050664567,0.9221081236710285,0
-2.5037580395766055,-0.007576862916663707,0
-2.1509639207066353,0.3156984666833282,0
-2.3264782562302666,1.2966038507050297,0
-2.5404315063537903,-0.08721030213553216,0
-3.3469435457591636,0.2259008984017648,0
-3.3929966672661136,0.45897438058328743,0
1.196035108568518,0.06165700855877554,1
0.8827556780020946,1.8887287998086533,1
1.0791139789667241,1.0298010535730633,1
-0.12307918298451503,1.85449018990476,1
0.5479401230885849,1.3866829478899945,1
1.7544579441570378,1.2602865988898868,1
0.9491161040036276,2.0383014154728922,1
0.20538371791642251,2.127456149015128,1
0.4036515073812388,1.4583140355542148,1
0.7263110901019281,1.2249124650770062,1
1.2758970460848662,1.3251775024986228,1
2.686088900272707,1.149658903850707,1
0.9363684967198245,-0.35604420899035194,1
0.7312648634488655,2.314566013592454,1
0.9689895726062935,1.7904679674429127,1
0.5012904084385001,0.6246009463381315,1
0.5710832686631824,0.7895779616417058,1
0.3146366781814408,1.7759599005962192,1
1.3286143252717466,0.16177006042296216,1
0.4268278561514639,1.1246599061724984,1
1.6454321109289571,0.394386924608629,1
0.5626280614426481,1.0037910123299418,1
1.4219208589187338,0.6906491966819193,1
1.100402755165874,-0.8135384843380564,1
1.323386006768583,0.29742155690202143,1
1.6404035585502197,1.8664855313452888,1
0.37993021620874057,1.6700472901577794,1
0.4460709326021528,0.57598486340454,1
0.8485611829723302,0.8667385952833344,1
0.3338741495933668,0.9401743977525342,1
1.5440172401811805,2.0684735246583963,1
1.2938528012718598,1.0701539333302825,1
0.3472708871524768,1.4283447141829186,1
0.8686707229785633,1.1971888267105681,1
0.5034897844985977,0.7693436152766135,1
1.265853852363872,1.2235373062262132,1
0.644814826160522,2.6338859256460845,1
-0.763117198697324,2.5334023810350956,1
0.5645690705906015,1.8222211373383939,1
-0.8088461409141245,2.5481352998913556,1
1.1805365564488,0.036516254394262204,1
2.0153929645554673,-1.034190100576748,1
1.5538185236468849,0.4105175510926714,1
1.847506113140457,2.0559318647807587,1
0.08735228107358917,1.5799800121685899,1
1.8325662993897018,0.43003441937794573,1
2.8489815535887777,0.6132720300275252,1
0.006661488539489668,1.820079478317881,1
2.8222210320479815,0.08229125662594028,1
1.7691946382006387,1.4052337885690172,1
1.6467707302780719,-0.6103281449611218,1
1.023269436858209,1.0236007647144467,1
1.6294733662733139,0.8675584354569231,1
1.5791916675717816,0.027048126900939717,1
1.2159583520268191,1.3123203292138776,1
-0.07418299811857376,1.152540431598782,1
2.668636804217774,0.20474018969887497,1
0.37237797252746596,0.9804229669303398,1
0.10703550861859124,2.3765218730901285,1
0.30957905432601407,2.038223954003992,1
0.7174098679155863,3.4801243084997613,1
1.7020073438338241,1.181741173024638,1
1.3735643163092057,2.1097517517307782,1
1.9831915186304663,0.4519815782271145,1
-0.6462157827058079,1.191908118798495,1
0.5803300940639224,-0.8434911849690148,1
1.5713004383678038,1.0609095458962903,1
0.11371747559407663,2.3177901616315566,1
-0.7848086434416817,1.8346012330142543,1
2.0209323894814566,-0.48254433987703216,1
0.7442931836354689,1.3158824843560546,1
2.2268893497105253,-0.808230063186808,1
2.1837064163615727,0.15429861767502762,1
0.24320517397015728,0.9319703655589233,1
0.7197840544617611,0.12880001367772098,1
1.577658747830149,1.334723090160034,1
1.8933462912730894,0.360132668826025,1
0.8801920484475967,0.22306921476314456,1
0.4819839624597624,0.48724476284402574,1
0.6661186049808346,0.03830977144472436,1
-0.19382378498820763,2.6982894953488437,1
1.5529978069482209,0.4872945924109403,1
0.9447094218030608,0.8138589868632455,1
1.048017848535056,1.8344659386447284,1
1.002815382083102,0.31113395410808864,1
-0.12894240234687548,-0.17190771385384518,1
2.7072765280953246,0.25723453350747816,1
-0.1567074758097875,2.308607096884704,1
0.8194510045064257,1.620743443828045,1
-0.27027853164891025,4.094198561928447,1
0.5398589077017802,0.501756291877161,1
2.107196449722355,-0.294124500325351,1
0.6647347971928855,-0.2266747287631179,1
0.7891617793843501,0.005975760801182006,1
0.45522229827756955,2.8045860989156433,1
1.8399825289002192,1.595042026721755,1
0.46622627470099687,0.7160378569763535,1
0.3631601828117984,2.5246241140111287,1
1.5333668304836001,0.033577223503778786,1
0.7606749230973588,-0.31285238314296704,1
1.5052349568873238,2.570355000135992,1
2.1816288241345587,0.030253064500521454,1
1.1270783738923957,0.2442321301325029,1
0.8784488960479108,0.14088994462451132,1
0.5011624760562143,0.7036501312009591,1
0.8045767913276336,1.2113748834695675,1
0.6355195263829682,0.42610466049168605,1
1.782533028129349,0.8128629176671003,1
0.1389704597688809,1.0317717706768859,1
1.362606473786884,1.390716842127551,1
2.3378761201717584,-0.20985425816557024,1
1.73129983877938,0.6641266850846139,1
0.45310472622746234,-0.3882061851450771,1
2.0325563982511667,-0.37539641863424134,1
0.32929481963251483,0.8548312322106377,1
-0.33200593827774294,0.8716118232543968,1
0.3575062179369204,0.4508580195912798,1
1.4294204904955248,0.46059359973465863,1
1.3145405486538,0.10615337573084682,1
0.05284552571331291,1.6278695979284818,1
-0.15369027276066372,1.256826135138968,1
1.486114183486903,2.040358843576521,1
